Location 1,Location 2,Price,Rooms,Bathrooms,Car Parks,Type,Area (in Square meter),Furnishing
Dutamas,Kuala Lumpur,2350000,5,5,0,Built-up,3068,Partly
Kepong,Kuala Lumpur,1600000,5,3,0,Built-up,3075,Fully
Mont Kiara,Kuala Lumpur,2150000,4,4,0,Built-up,3133,Partly
Desa ParkCity,Kuala Lumpur,2300000,5,4,0,Built-up,3200,Partly
Sungai Besi,Kuala Lumpur,1400000,4,3,0,Built-up,3200,Unfurnished
Desa ParkCity,Kuala Lumpur,2900000,4,4,0,Built-up,3211,Partly
Desa ParkCity,Kuala Lumpur,2850000,4,4,0,Built-up,3211,Partly
KLCC,Kuala Lumpur,8700000,4,4,0,Built-up,3218,Partly
Segambut,Kuala Lumpur,1600000,4,3,0,Built-up,3234,Partly
KLCC,Kuala Lumpur,4200000,2,2,0,Built-up,3261,Fully
KLCC,Kuala Lumpur,3600000,5,4,0,Built-up,3294,Partly
KLCC,Kuala Lumpur,3600000,5,4,0,Built-up,3294,Partly
KLCC,Kuala Lumpur,3600000,5,4,0,Built-up,3294,Partly
KLCC,Kuala Lumpur,3600000,5,4,0,Built-up,3294,Partly
KLCC,Kuala Lumpur,3600000,5,4,0,Built-up,3294,Partly
KLCC,Kuala Lumpur,3600000,5,4,0,Built-up,3294,Partly
Setapak,Kuala Lumpur,1180000,6,4,0,Built-up,3300,Fully
KLCC,Kuala Lumpur,3000000,5,4,0,Built-up,3300,Partly
Bukit Bintang,Kuala Lumpur,3962400,5,5,0,Built-up,3302,Partly
Sri Hartamas,Kuala Lumpur,2980000,4,5,0,Built-up,3336,Partly
Sri Hartamas,Kuala Lumpur,3300000,4,5,0,Built-up,3336,Partly
Taman Melawati,Kuala Lumpur,2400000,5,5,0,Built-up,3380,Fully
KLCC,Kuala Lumpur,2850000,4,4,0,Built-up,3383,Fully
Taman Melawati,Kuala Lumpur,1700000,5,5,0,Built-up,3393,Partly
Bandar Damai Perdana,Kuala Lumpur,980000,4,4,0,Built-up,3400,Partly
Mont Kiara,Kuala Lumpur,2300000,4,5,0,Built-up,3400,Partly
Bukit Jalil,Kuala Lumpur,1170000,6,4,0,Built-up,3400,Partly
Mont Kiara,Kuala Lumpur,2650000,5,5,0,Built-up,3401,Fully
Mont Kiara,Kuala Lumpur,2414710,5,6,0,Built-up,3401,Partly
KLCC,Kuala Lumpur,1890000,5,4,0,Built-up,3412,Partly
KLCC,Kuala Lumpur,1890000,5,4,0,Built-up,3412,Partly
KLCC,Kuala Lumpur,1890000,3,2,0,Built-up,3412,Partly
KLCC,Kuala Lumpur,1890000,3,2,0,Built-up,3412,Partly
Desa ParkCity,Kuala Lumpur,2500000,4,5,0,Built-up,3500,Fully
KLCC,Kuala Lumpur,2600000,4,5,0,Built-up,3502,Partly
KLCC,Kuala Lumpur,3000000,4,5,0,Built-up,3502,Partly
Ampang,Kuala Lumpur,3200000,4,4,0,Built-up,3541,Partly
Ampang,Kuala Lumpur,3500000,4,4,0,Built-up,3541,Fully
Mont Kiara,Kuala Lumpur,3100000,4,4,0,Built-up,3541,Fully
Ampang Hilir,Kuala Lumpur,5460000,4,5,0,Built-up,3563,Unfurnished
Jalan Klang Lama,Kuala Lumpur,2250000,6,3,0,Built-up,3574,Partly
Puchong,Kuala Lumpur,900000,6,6,0,Built-up,3600,Fully
Ampang,Kuala Lumpur,1350000,4,4,0,Built-up,3600,Fully
Ampang,Kuala Lumpur,1350000,7,7,0,Built-up,3600,Unfurnished
Mont Kiara,Kuala Lumpur,1700000,4,4,0,Built-up,3600,Partly
Damansara Heights,Kuala Lumpur,2350000,4,5,0,Built-up,3600,Fully
Taman Melawati,Kuala Lumpur,2100000,5,3,0,Built-up,3600,Unfurnished
KL City,Kuala Lumpur,2800000,6,6,0,Built-up,3680,Fully
Mont Kiara,Kuala Lumpur,2900000,4,5,0,Built-up,3714,Unfurnished
Mont Kiara,Kuala Lumpur,2535300,5,5,0,Built-up,3729,Partly
Mont Kiara,Kuala Lumpur,2535300,5,4,0,Built-up,3729,Partly
Mont Kiara,Kuala Lumpur,2500000,4,5,0,Built-up,3729,Fully
Mont Kiara,Kuala Lumpur,2535300,5,5,0,Built-up,3729,Partly
Mont Kiara,Kuala Lumpur,2535300,5,5,0,Built-up,3729,Partly
Mont Kiara,Kuala Lumpur,2535300,5,5,0,Built-up,3729,Partly
Mont Kiara,Kuala Lumpur,2535300,5,5,0,Built-up,3729,Partly
Mont Kiara,Kuala Lumpur,2535300,5,4,0,Built-up,3729,Partly
Mont Kiara,Kuala Lumpur,2535300,5,5,0,Built-up,3729,Partly
Mont Kiara,Kuala Lumpur,2535300,5,4,0,Built-up,3729,Partly
Bandar Tasik Selatan,Kuala Lumpur,950000,4,3,0,Built-up,3735,Unfurnished
Kuchai Lama,Kuala Lumpur,1850000,5,0,0,Built-up,3800,Fully
Cheras,Kuala Lumpur,1600000,5,4,0,Built-up,3800,Fully
Dutamas,Kuala Lumpur,2400000,6,6,0,Built-up,3800,Fully
Bangsar,Kuala Lumpur,3150000,5,6,0,Built-up,3800,Unfurnished
Dutamas,Kuala Lumpur,2150000,5,5,0,Built-up,3890,Unfurnished
KLCC,Kuala Lumpur,3600000,4,4,0,Built-up,3897,Partly
KLCC,Kuala Lumpur,3600000,4,4,0,Built-up,3897,Partly
KLCC,Kuala Lumpur,5200000,4,4,0,Built-up,3897,Fully
KLCC,Kuala Lumpur,5000000,4,4,0,Built-up,3897,Fully
KLCC,Kuala Lumpur,3800000,4,4,0,Built-up,3897,Partly
KLCC,Kuala Lumpur,4000000,4,4,0,Built-up,3897,Partly
KLCC,Kuala Lumpur,3600000,4,4,0,Built-up,3897,Fully
KLCC,Kuala Lumpur,4000000,4,4,0,Built-up,3897,Partly
KLCC,Kuala Lumpur,3800000,4,4,0,Built-up,3897,Partly
KLCC,Kuala Lumpur,3898000,3,3,0,Built-up,3897,Partly
KLCC,Kuala Lumpur,3616000,3,3,0,Built-up,3897,Partly
KLCC,Kuala Lumpur,3978400,4,4,0,Built-up,3897,Partly
KLCC,Kuala Lumpur,3280000,4,4,0,Built-up,3897,Fully
Taman Tun Dr Ismail,Kuala Lumpur,3200000,3,2,0,Built-up,3906,Unfurnished
KLCC,Kuala Lumpur,3941000,5,5,0,Built-up,3941,Fully
Pandan Jaya,Kuala Lumpur,1550000,5,4,0,Land area,1950,Partly
Pandan Jaya,Kuala Lumpur,1600000,4,4,0,Land area,1950,Partly
OUG,Kuala Lumpur,1380000,5,3,0,Land area,3000,Partly
Ampang,Kuala Lumpur,1300000,5,3,0,Land area,3000,Unfurnished
Ampang,Kuala Lumpur,1600000,4,4,0,Land area,3000,Partly
Kepong,Kuala Lumpur,1220000,5,2,0,Land area,3002,Partly
Setapak,Kuala Lumpur,1030000,9,2,0,Land area,3003,Partly
Cheras,Kuala Lumpur,1280000,4,4,0,Land area,3003,Unfurnished
KL City,Kuala Lumpur,362000,1,1,0,Built-up,304,Fully
Jalan Klang Lama,Kuala Lumpur,1980000,5,4,0,Land area,3046,Partly
Kepong,Kuala Lumpur,1700000,4,3,0,Land area,3075,Partly
Damansara,Kuala Lumpur,2200000,6,5,0,Land area,3078,Unfurnished
Cheras,Kuala Lumpur,950000,5,4,0,Land area,3081,Unfurnished
Setapak,Kuala Lumpur,850000,3,3,0,Land area,3088,Partly
Kepong,Kuala Lumpur,1000000,4,2,0,Land area,3000,Partly
Kepong,Kuala Lumpur,898000,4,2,0,Land area,3000,Partly
Salak Selatan,Kuala Lumpur,2150000,3,4,0,Land area,3000,Partly
Jalan Klang Lama,Kuala Lumpur,1050000,5,3,0,Land area,1650,Partly
Taman Desa,Kuala Lumpur,780000,4,3,0,Land area,1650,Partly
Sri Hartamas,Kuala Lumpur,3500000,4,4,0,Land area,1980,Fully
Cheras,Kuala Lumpur,930000,4,3,0,Land area,2100,Fully
Kepong,Kuala Lumpur,1100000,5,3,0,Land area,2700,Partly
Taman Melawati,Kuala Lumpur,2300000,5,6,0,Land area,2821,Fully
Mont Kiara,Kuala Lumpur,4800000,6,6,0,Land area,3100,Partly
Mont Kiara,Kuala Lumpur,4800000,6,6,0,Land area,3100,Fully
Taman Melawati,Kuala Lumpur,1280000,4,3,0,Land area,3100,Partly
Kepong,Kuala Lumpur,700000,3,2,0,Land area,3100,Unfurnished
Pandan Indah,Kuala Lumpur,1300000,4,4,0,Land area,3121,Partly
Sunway SPK,Kuala Lumpur,2650000,5,3,0,Land area,3150,Fully
Cheras,Kuala Lumpur,1050000,4,3,0,Land area,3165,Unfurnished
Taman Melawati,Kuala Lumpur,2080000,4,5,0,Land area,3196,Unfurnished
Desa ParkCity,Kuala Lumpur,4200000,4,4,0,Land area,2170,Partly
Ampang,Kuala Lumpur,1680000,4,4,0,Land area,3200,Unfurnished
OUG,Kuala Lumpur,1700000,4,5,0,Land area,3200,Partly
Kepong,Kuala Lumpur,3000000,6,6,0,Land area,3200,Fully
Seputeh,Kuala Lumpur,3400000,5,5,0,Land area,3200,Partly
Desa ParkCity,Kuala Lumpur,3890000,6,6,0,Land area,3200,Fully
Desa Petaling,Kuala Lumpur,3300000,8,7,0,Land area,3200,Fully
Desa ParkCity,Kuala Lumpur,3980000,5,8,0,Land area,3200,Partly
Cheras,Kuala Lumpur,1750000,5,3,0,Land area,3200,Partly
Taman Melawati,Kuala Lumpur,1500000,5,4,0,Land area,3200,Partly
Mont Kiara,Kuala Lumpur,5000000,5,6,0,Land area,3200,Partly
Desa ParkCity,Kuala Lumpur,3380000,4,4,0,Land area,3200,Partly
Kepong,Kuala Lumpur,1000000,4,2,0,Land area,3200,Unfurnished
Seputeh,Kuala Lumpur,3080000,5,5,0,Land area,3200,Partly
Ampang,Kuala Lumpur,2150000,6,6,0,Land area,3200,Partly
City Centre,Kuala Lumpur,4200000,3,2,0,Land area,3285,Fully
Kuchai Lama,Kuala Lumpur,1600000,3,3,0,Land area,2240,Fully
Bangsar South,Kuala Lumpur,2800000,5,4,0,Land area,2240,Partly
Bukit Jalil,Kuala Lumpur,1650000,6,5,0,Land area,2400,Partly
Cheras,Kuala Lumpur,1400000,6,5,0,Land area,2400,Partly
Kepong,Kuala Lumpur,1480000,4,3,0,Land area,2400,Partly
Kepong,Kuala Lumpur,1480000,4,3,0,Land area,2400,Partly
Bukit Jalil,Kuala Lumpur,1650000,6,5,0,Land area,2400,Partly
Kepong,Kuala Lumpur,1500000,6,6,0,Land area,2400,Partly
Kepong,Kuala Lumpur,1800000,6,5,0,Land area,2400,Partly
Kepong,Kuala Lumpur,1850000,5,4,0,Land area,2400,Partly
Kepong,Kuala Lumpur,1500000,5,3,0,Land area,2560,Fully
Setiawangsa,Kuala Lumpur,1500000,5,4,0,Land area,2560,Fully
Sri Hartamas,Kuala Lumpur,2750000,7,4,0,Land area,2720,Partly
Taman Melawati,Kuala Lumpur,1580000,4,4,0,Land area,2720,Partly
Ampang,Kuala Lumpur,800000,4,4,0,Land area,3300,Partly
Kepong,Kuala Lumpur,1900000,7,5,0,Land area,3300,Unfurnished
Sungai Besi,Kuala Lumpur,2380000,5,5,0,Land area,332,Fully
Salak Selatan,Kuala Lumpur,450000,1,1,0,Land area,3333,Unfurnished
Sungai Besi,Kuala Lumpur,2350000,5,5,0,Land area,3347,Partly
Kepong,Kuala Lumpur,1280000,5,3,0,Land area,3360,Partly
Puchong,Kuala Lumpur,1168000,3,3,0,Land area,3394,Partly
Kepong,Kuala Lumpur,890000,3,2,0,Land area,1815,Partly
Desa ParkCity,Kuala Lumpur,6000000,7,8,0,Land area,2805,Partly
Desa ParkCity,Kuala Lumpur,5200000,7,6,0,Land area,2805,Partly
Cheras,Kuala Lumpur,2400000,5,5,0,Land area,3400,Partly
Cheras,Kuala Lumpur,1280000,4,3,0,Land area,3400,Partly
Cheras,Kuala Lumpur,1400000,6,4,0,Land area,3400,Partly
Sungai Besi,Kuala Lumpur,2350000,5,6,0,Land area,3400,Partly
Cheras,Kuala Lumpur,2000000,6,5,0,Land area,3400,Unfurnished
Taman Desa,Kuala Lumpur,972000,6,5,0,Land area,3401,Partly
Kepong,Kuala Lumpur,980000,3,2,0,Land area,3413,Partly
Seputeh,Kuala Lumpur,2180000,5,4,0,Land area,3422,Unfurnished
Jalan Klang Lama,Kuala Lumpur,1128000,4,2,0,Land area,3430,Unfurnished
Taman Tun Dr Ismail,Kuala Lumpur,2900000,5,5,0,Land area,3460,Unfurnished
Cheras,Kuala Lumpur,1800000,5,6,0,Land area,3475,Partly
Jinjang,Kuala Lumpur,2400000,4,3,0,Land area,3477,Partly
Salak Selatan,Kuala Lumpur,3500000,6,6,0,Land area,3494,Partly
OUG,Kuala Lumpur,2250000,7,8,0,Land area,3498,Unfurnished
Desa Petaling,Kuala Lumpur,3000000,4,5,0,Land area,2550,Partly
Desa Petaling,Kuala Lumpur,3180000,4,5,0,Land area,2550,Partly
Jalan Kuching,Kuala Lumpur,1550000,5,5,0,Land area,2720,Partly
Jalan Kuching,Kuala Lumpur,1550000,5,5,0,Land area,2720,Partly
Cheras,Kuala Lumpur,1550000,3,2,0,Land area,2450,Unfurnished
Desa ParkCity,Kuala Lumpur,3790000,8,6,0,Land area,3500,Partly
KLCC,Kuala Lumpur,3500000,4,5,0,Land area,3500,Fully
Kepong,Kuala Lumpur,1250000,7,4,0,Land area,3500,Unfurnished
Sungai Besi,Kuala Lumpur,2500000,5,5,0,Land area,3500,Fully
Bukit Tunku,Kuala Lumpur,40000000,9,12,0,Land area,35000,Partly
Kepong,Kuala Lumpur,1100000,4,3,0,Land area,3520,Partly
Mont Kiara,Kuala Lumpur,3550000,5,5,0,Land area,3530,Partly
Cheras,Kuala Lumpur,1990000,7,7,0,Land area,3583,Fully
Other,Kuala Lumpur,3300000,7,7,0,Land area,3584,Partly
Desa ParkCity,Kuala Lumpur,3880000,5,4,0,Land area,3588,Partly
Jalan Kuching,Kuala Lumpur,1220000,4,3,0,Land area,3593,Unfurnished
Jalan Ipoh,Kuala Lumpur,720000,4,3,0,Land area,3595,Unfurnished
Jalan Ipoh,Kuala Lumpur,720000,4,3,0,Land area,3595,Partly
Sri Petaling,Kuala Lumpur,3380000,7,7,0,Land area,4200,Fully
Puchong,Kuala Lumpur,550000,4,3,0,Land area,1750,Partly
Bandar Damai Perdana,Kuala Lumpur,990000,6,4,0,Land area,2030,Partly
Cheras,Kuala Lumpur,2000000,5,6,0,Land area,2800,Fully
Taman Tun Dr Ismail,Kuala Lumpur,2780000,5,3,0,Land area,3600,Partly
Setapak,Kuala Lumpur,1450000,5,5,0,Land area,3600,Fully
Taman Tun Dr Ismail,Kuala Lumpur,2780000,5,4,0,Land area,3600,Partly
Taman Tun Dr Ismail,Kuala Lumpur,2950000,5,4,0,Land area,3600,Partly
Taman Tun Dr Ismail,Kuala Lumpur,3600000,5,4,0,Land area,3600,Fully
Setapak,Kuala Lumpur,1450000,5,5,0,Land area,3600,Partly
Mont Kiara,Kuala Lumpur,3200000,6,6,0,Land area,3600,Partly
Bukit Jalil,Kuala Lumpur,3900000,7,7,0,Land area,3600,Fully
Taman Melawati,Kuala Lumpur,1880000,5,5,0,Land area,3600,Fully
Taman Melawati,Kuala Lumpur,2000000,5,5,0,Land area,3600,Unfurnished
Taman Melawati,Kuala Lumpur,3300000,5,5,0,Land area,3627,Partly
Jalan Kuching,Kuala Lumpur,1660000,5,4,0,Land area,3633,Partly
Kepong,Kuala Lumpur,1950000,7,4,0,Land area,3649,Fully
Taman Tun Dr Ismail,Kuala Lumpur,2600000,5,3,0,Land area,3650,Partly
Kepong,Kuala Lumpur,900000,3,2,0,Land area,1980,Partly
Mont Kiara,Kuala Lumpur,4800000,6,6,0,Land area,3700,Partly
Setapak,Kuala Lumpur,1600000,4,3,0,Land area,3700,Partly
Taman Melawati,Kuala Lumpur,2100000,5,6,0,Land area,3810,Fully
Ampang,Kuala Lumpur,1500000,5,3,0,Land area,3825,Fully
Kepong,Kuala Lumpur,1200000,3,2,0,Land area,3848,Fully
Taman Melawati,Kuala Lumpur,1870000,5,6,0,Land area,3874,Fully
Taman Melawati,Kuala Lumpur,1200000,4,3,0,Land area,2660,Partly
Desa ParkCity,Kuala Lumpur,3490000,5,5,0,Land area,2850,Partly
Cheras,Kuala Lumpur,1300000,5,3,0,Land area,2850,Partly
Cheras,Kuala Lumpur,1280000,5,5,0,Land area,2850,Unfurnished
Kepong,Kuala Lumpur,2200000,5,5,0,Land area,3040,Partly
Kepong,Kuala Lumpur,2320000,6,6,0,Land area,3040,Fully
Kepong,Kuala Lumpur,1700000,4,3,0,Land area,3040,Partly
Kepong,Kuala Lumpur,2080000,6,5,0,Land area,3040,Unfurnished
Cheras,Kuala Lumpur,1080000,4,3,0,Land area,3230,Partly
Taman Melawati,Kuala Lumpur,2050000,6,6,0,Land area,3230,Unfurnished
Bukit Jalil,Kuala Lumpur,2550000,5,4,0,Land area,3928,Partly
Wangsa Maju,Kuala Lumpur,3350000,7,8,0,Land area,3940,Partly
KLCC,Kuala Lumpur,4570000,5,6,0,Land area,3973,Fully
Sri Hartamas,Kuala Lumpur,3600000,5,5,0,Built-up,4000,Partly
Taman Tun Dr Ismail,Kuala Lumpur,2900000,7,5,0,Built-up,4000,Partly
Bangsar,Kuala Lumpur,6037500,3,5,0,Built-up,4025,Partly
Bangsar,Kuala Lumpur,3800000,5,5,0,Built-up,4056,Partly
Bukit Bintang,Kuala Lumpur,8800000,4,0,0,Built-up,4157,Partly
Cheras,Kuala Lumpur,998000,6,5,0,Built-up,4186,Partly
Bangsar,Kuala Lumpur,3700000,5,6,0,Built-up,4200,Partly
Sri Hartamas,Kuala Lumpur,3800000,5,5,0,Built-up,4240,Partly
Kepong,Kuala Lumpur,1850000,6,5,0,Built-up,4300,Fully
Desa ParkCity,Kuala Lumpur,3880000,6,5,0,Built-up,4306,Fully
Sri Hartamas,Kuala Lumpur,3700000,5,5,0,Built-up,4321,Partly
Mont Kiara,Kuala Lumpur,2500000,5,5,0,Built-up,4333,Fully
Bukit Jalil,Kuala Lumpur,2600000,5,6,0,Built-up,4344,Fully
Bukit Jalil,Kuala Lumpur,2480000,5,6,0,Built-up,4344,Fully
Bukit Jalil,Kuala Lumpur,2600000,5,6,0,Built-up,4344,Unfurnished
Bukit Jalil,Kuala Lumpur,2600000,5,6,0,Built-up,4344,Unfurnished
KLCC,Kuala Lumpur,5300000,5,2,0,Built-up,4354,Partly
Ampang Hilir,Kuala Lumpur,4400000,4,4,0,Built-up,4356,Fully
Sri Petaling,Kuala Lumpur,1650000,6,4,0,Built-up,4400,Partly
Mont Kiara,Kuala Lumpur,4000000,5,5,0,Built-up,4450,Fully
Mont Kiara,Kuala Lumpur,2000000,4,4,0,Built-up,4482,Fully
KLCC,Kuala Lumpur,5300000,5,6,0,Built-up,4488,Fully
Kepong,Kuala Lumpur,1900000,6,5,0,Built-up,4500,Fully
Taman Melawati,Kuala Lumpur,2150000,4,3,0,Built-up,4500,Partly
Desa ParkCity,Kuala Lumpur,3890000,6,6,0,Built-up,4506,Fully
KLCC,Kuala Lumpur,3200000,4,5,0,Built-up,4520,Fully
Mont Kiara,Kuala Lumpur,3100000,6,7,0,Built-up,4530,Partly
Sri Hartamas,Kuala Lumpur,3600000,4,4,0,Built-up,4600,Partly
Mont Kiara,Kuala Lumpur,3700000,6,5,0,Built-up,4700,Fully
Bangsar,Kuala Lumpur,8590000,4,4,0,Built-up,4771,Unfurnished
Bangsar,Kuala Lumpur,7250000,4,5,0,Built-up,4771,Unfurnished
Bangsar,Kuala Lumpur,7250000,4,5,0,Built-up,4771,Unfurnished
Bangsar,Kuala Lumpur,7250000,4,5,0,Built-up,4771,Unfurnished
Bangsar,Kuala Lumpur,7250000,4,5,0,Built-up,4771,Unfurnished
Bangsar,Kuala Lumpur,7250000,4,5,0,Built-up,4771,Unfurnished
Taman Desa,Kuala Lumpur,4500000,6,5,0,Built-up,4800,Fully
Taman Melawati,Kuala Lumpur,2200000,5,7,0,Built-up,4859,Partly
Segambut,Kuala Lumpur,1700000,7,6,0,Built-up,4865,Unfurnished
Taman Tun Dr Ismail,Kuala Lumpur,2800000,4,4,0,Built-up,4930,Partly
Cheras,Kuala Lumpur,1000000,3,3,0,Land area,2800,Partly
Ampang,Kuala Lumpur,1750000,5,5,0,Land area,2800,Fully
Kepong,Kuala Lumpur,2350000,6,6,0,Land area,3200,Fully
Desa ParkCity,Kuala Lumpur,2200000,5,5,0,Land area,40*80 ,Partly
Mont Kiara,Kuala Lumpur,4500000,5,5,0,Land area,4000,Fully
Sungai Besi,Kuala Lumpur,2200000,6,5,0,Land area,4000,Fully
Ampang,Kuala Lumpur,600000,4,3,0,Land area,4000,Partly
Taman Melawati,Kuala Lumpur,2000000,4,4,0,Land area,4000,Fully
Sri Petaling,Kuala Lumpur,2100000,4,4,0,Land area,4000,Partly
Sri Petaling,Kuala Lumpur,2350000,5,5,0,Land area,4000,Partly
Sri Petaling,Kuala Lumpur,2900000,4,4,0,Land area,4000,Partly
Sri Petaling,Kuala Lumpur,2350000,5,5,0,Land area,4000,Partly
Sri Petaling,Kuala Lumpur,2900000,4,4,0,Land area,4000,Partly
Bangsar,Kuala Lumpur,2750000,5,3,0,Land area,4000,Fully
Cheras,Kuala Lumpur,1200000,5,4,0,Land area,4000,Partly
Sri Petaling,Kuala Lumpur,2400000,5,5,0,Land area,4000,Partly
Keramat,Kuala Lumpur,1300000,6,7,0,Land area,4000,Partly
Setiawangsa,Kuala Lumpur,1750000,4,3,0,Land area,4000,Fully
Sri Hartamas,Kuala Lumpur,4850000,5,5,0,Land area,4000,Partly
Bangsar,Kuala Lumpur,3500000,5,5,0,Land area,4000,Fully
Cheras,Kuala Lumpur,3500,5,4,0,Land area,4000,Partly
Sri Petaling,Kuala Lumpur,2450000,5,5,0,Land area,4000,Partly
Seputeh,Kuala Lumpur,4050000,5,5,0,Land area,4000,Fully
Sri Petaling,Kuala Lumpur,2400000,5,5,0,Land area,4000,Partly
Sri Petaling,Kuala Lumpur,2400000,5,5,0,Land area,4000,Partly
Sri Petaling,Kuala Lumpur,1880000,4,4,0,Land area,4000,Partly
Ampang,Kuala Lumpur,1600000,4,3,0,Land area,40000,Partly
KL City,Kuala Lumpur,3400000,8,4,0,Land area,4023,Unfurnished
Taman Melawati,Kuala Lumpur,787320,4,3,0,Land area,4026,Partly
Taman Melawati,Kuala Lumpur,787320,4,3,0,Land area,4026,Unfurnished
Damansara Heights,Kuala Lumpur,3500000,4,3,0,Land area,4036,Partly
Cheras,Kuala Lumpur,1100000,5,5,0,Land area,4036,Unfurnished
Bukit Jalil,Kuala Lumpur,2850000,5,4,0,Land area,4040,Partly
Kepong,Kuala Lumpur,3380000,5,4,0,Land area,4050,Partly
Kepong,Kuala Lumpur,3300000,5,6,0,Land area,4050,Partly
Sri Hartamas,Kuala Lumpur,3100000,5,6,0,Land area,4079,Partly
Mont Kiara,Kuala Lumpur,2750000,6,5,0,Land area,4079,Fully
Sri Petaling,Kuala Lumpur,2200000,6,6,0,Land area,4000,Partly
Wangsa Maju,Kuala Lumpur,3400000,8,8,0,Land area,4680,Partly
Sri Petaling,Kuala Lumpur,2500000,6,6,0,Land area,4800,Partly
Kepong,Kuala Lumpur,995000,4,2,0,Land area,5000,Partly
Wangsa Maju,Kuala Lumpur,875000,3,2,0,Land area,2200,Partly
Kepong,Kuala Lumpur,1100000,4,3,0,Land area,2400,Partly
Bandar Damai Perdana,Kuala Lumpur,1200000,4,3,0,Land area,2600,Partly
Kepong,Kuala Lumpur,1200000,4,3,0,Land area,2600,Partly
Cheras,Kuala Lumpur,1350000,5,4,0,Land area,2800,Partly
Kepong,Kuala Lumpur,1100000,3,2,0,Land area,2800,Partly
Cheras,Kuala Lumpur,1755000,5,6,0,Land area,2800,Unfurnished
Ampang,Kuala Lumpur,1800000,5,6,0,Land area,2800,Partly
Desa ParkCity,Kuala Lumpur,3600000,6,6,0,Land area,3000,Partly
Kepong,Kuala Lumpur,1300000,4,3,0,Land area,3000,Partly
Sentul,Kuala Lumpur,1550000,4,4,0,Land area,3000,Partly
Setapak,Kuala Lumpur,1340000,5,4,0,Land area,3200,Partly
Ampang,Kuala Lumpur,2900000,6,6,0,Land area,3200,Partly
Setapak,Kuala Lumpur,1500000,6,4,0,Land area,3200,Partly
Cheras,Kuala Lumpur,1750000,6,6,0,Land area,3200,Unfurnished
Kepong,Kuala Lumpur,980000,3,2,0,Land area,3200,Partly
Cheras,Kuala Lumpur,1550000,7,8,0,Land area,3200,Partly
Ampang,Kuala Lumpur,2250000,7,8,0,Land area,3200,Partly
Kepong,Kuala Lumpur,2300000,6,6,0,Land area,3200,Unfurnished
Jalan Klang Lama,Kuala Lumpur,1399999,4,4,0,Land area,3200,Partly
Cheras,Kuala Lumpur,2220000,6,6,0,Land area,3200,Partly
Segambut,Kuala Lumpur,2850000,6,6,0,Land area,3200,Partly
Segambut,Kuala Lumpur,3000000,6,6,0,Land area,3200,Partly
Kepong,Kuala Lumpur,900000,3,2,0,Land area,3200,Partly
Setapak,Kuala Lumpur,1480000,4,3,0,Land area,3200,Partly
Kepong,Kuala Lumpur,1500000,4,3,0,Land area,3600,Partly
Cheras,Kuala Lumpur,1800000,5,5,0,Land area,3800,Unfurnished
OUG,Kuala Lumpur,1950000,5,3,0,Land area,4100,Partly
Sri Hartamas,Kuala Lumpur,4300000,7,6,0,Land area,4100,Partly
Cheras,Kuala Lumpur,999000,4,3,0,Land area,4100,Partly
Taman Melawati,Kuala Lumpur,1750000,5,5,0,Land area,4179,Partly
Kepong,Kuala Lumpur,950000,4,3,0,Land area,2706,Partly
Segambut,Kuala Lumpur,1100000,3,3,0,Land area,2870,Partly
Kepong,Kuala Lumpur,1600000,5,4,0,Land area,3150,Partly
Cheras,Kuala Lumpur,1450000,6,5,0,Land area,4200,Partly
Ampang,Kuala Lumpur,2100000,4,4,0,Land area,4218,Partly
OUG,Kuala Lumpur,1300000,4,2,0,Land area,4283,Unfurnished
Pandan Perdana,Kuala Lumpur,730000,3,2,0,Land area,2730,Partly
Kepong,Kuala Lumpur,880000,3,2,0,Land area,2730,Partly
Kepong,Kuala Lumpur,1399999,5,2,0,Land area,2730,Partly
Kepong,Kuala Lumpur,1000000,3,2,0,Land area,2940,Unfurnished
Sri Petaling,Kuala Lumpur,1790000,4,4,0,Land area,2940,Partly
Cheras,Kuala Lumpur,1350000,5,3,0,Land area,3150,Partly
Kepong,Kuala Lumpur,1180000,3,3,0,Land area,3150,Partly
TAMAN MELATI,Kuala Lumpur,1330000,4,3,0,Land area,3150,Unfurnished
Kepong,Kuala Lumpur,1400000,4,3,0,Land area,3150,Partly
Cheras,Kuala Lumpur,1100000,4,4,0,Land area,3150,Partly
Kepong,Kuala Lumpur,1800000,4,3,0,Land area,3360,Partly
Kepong,Kuala Lumpur,1300000,4,3,0,Land area,3360,Partly
Kepong,Kuala Lumpur,1750000,5,3,0,Land area,3360,Partly
Kepong,Kuala Lumpur,1240000,5,3,0,Land area,3360,Partly
Kepong,Kuala Lumpur,1380000,5,4,0,Land area,3570,Partly
Cheras,Kuala Lumpur,1050000,4,3,0,Land area,3225,Unfurnished
Ampang,Kuala Lumpur,350000,1,1,0,Built-up,431,Fully
Sri Hartamas,Kuala Lumpur,3280000,5,6,0,Land area,4324,Partly
Sri Hartamas,Kuala Lumpur,3250000,5,6,0,Land area,4324,Partly
OUG,Kuala Lumpur,1800000,5,4,0,Land area,4334,Partly
OUG,Kuala Lumpur,1800000,5,4,0,Land area,4344,Partly
Sri Hartamas,Kuala Lumpur,4000000,9,7,0,Land area,4359,Partly
Taman Desa,Kuala Lumpur,3800000,6,6,0,Land area,4400,Partly
Bangsar,Kuala Lumpur,2400000,5,4,0,Land area,4400,Partly
